;VARIABLE_CIBLE
2138;0.6
2139;0.8
2140;0.6
2141;0.8
2142;0.6
2143;0.8
2144;0.6
2145;0.8
2146;0.8
2147;0.4
2148;0.4
2149;0.4
2150;0.8
2151;0.4
2152;0.8
2153;0.8
2154;0.8
2155;1.0
2156;0.4
2157;0.8
2158;0.4
2159;0.6
2160;0.6
2161;0.6
2162;0.8
2163;0.6
2164;0.4
2165;0.2
2166;0.8
2167;0.8
2168;0.6
2169;0.6
2170;0.4
2171;0.4
2172;0.8
2173;0.6
2174;0.8
2175;0.4
2176;0.4
2177;0.8
2178;0.4
2179;0.6
2180;1.0
2181;0.4
2182;0.6
2183;0.4
2184;1.0
2185;0.8
2186;0.6
2187;0.4
2188;0.6
2189;0.8
2190;0.6
2191;0.4
2192;0.2
2193;0.6
2194;0.6
2195;0.4
2196;0.4
2197;0.8
2198;0.4
2199;1.0
2200;0.8
2201;0.4
2202;0.2
2203;0.6
2204;0.6
2205;0.6
2206;0.0
2207;0.4
2208;0.8
2209;0.2
2210;0.8
2211;0.6
2212;0.8
2213;0.6
2214;0.8
2215;0.8
2216;0.4
2217;0.4
2218;0.6
2219;0.4
2220;1.0
2221;0.6
2222;1.0
2223;0.8
2224;0.4
2225;1.0
2226;0.4
2227;0.6
2228;0.8
2229;0.6
2230;0.2
2231;0.2
2232;0.4
2233;0.6
2234;0.4
2235;0.8
2236;0.8
2237;0.4
2238;0.8
2239;0.6
2240;1.0
2241;0.8
2242;0.8
2243;0.6
2244;0.4
2245;0.2
2246;0.4
2247;0.6
2248;0.8
2249;0.6
2250;0.8
2251;0.8
2252;0.8
2253;0.2
2254;0.2
2255;0.8
2256;0.6
2257;0.8
2258;0.6
2259;0.4
2260;1.0
2261;0.6
2262;0.8
2263;0.4
2264;0.6
2265;1.0
2266;0.2
2267;0.8
2268;1.0
2269;0.6
2270;0.2
2271;0.6
2272;0.2
2273;0.4
2274;0.4
2275;0.4
2276;0.8
2277;0.4
2278;1.0
2279;1.0
2280;0.6
2281;0.8
2282;0.6
2283;0.6
2284;0.8
2285;1.0
2286;0.2
2287;1.0
2288;1.0
2289;0.6
2290;0.4
2291;0.4
2292;1.0
2293;0.4
2294;0.8
2295;0.8
2296;0.2
2297;0.6
2298;0.2
2299;0.6
2300;0.4
2301;0.4
2302;1.0
2303;0.6
2304;0.6
2305;1.0
2306;0.4
2307;1.0
2308;0.6
2309;0.6
2310;0.2
2311;0.4
2312;0.4
2313;0.0
2314;1.0
2315;0.8
2316;0.8
2317;0.6
2318;0.6
2319;1.0
2320;0.4
2321;0.2
2322;0.8
2323;0.8
2324;0.4
2325;0.4
2326;1.0
2327;0.8
2328;0.6
2329;0.0
2330;0.4
2331;0.6
2332;0.6
2333;0.6
2334;0.4
2335;0.8
2336;0.4
2337;0.6
2338;0.4
2339;0.2
2340;1.0
2341;0.6
2342;0.6
2343;0.8
2344;0.8
2345;0.6
2346;0.4
2347;0.6
2348;0.4
2349;0.4
2350;0.2
2351;0.8
2352;0.6
2353;0.6
2354;0.8
2355;0.6
2356;0.8
2357;0.8
2358;0.4
2359;0.8
2360;0.8
2361;0.8
2362;0.2
2363;0.4
2364;0.4
2365;0.4
2366;0.2
2367;0.8
2368;0.4
2369;1.0
2370;0.8
2371;0.6
2372;0.6
2373;0.6
2374;0.6
2375;0.6
2376;0.6
2377;0.4
2378;0.8
2379;0.6
2380;0.8
2381;0.2
2382;0.8
2383;0.4
2384;0.2
2385;0.6
2386;0.8
2387;0.8
2388;0.4
2389;0.6
2390;0.6
2391;0.2
2392;0.6
2393;0.8
2394;0.2
2395;0.2
2396;0.6
2397;0.6
2398;0.6
2399;0.4
2400;0.6
2401;0.2
2402;0.4
2403;0.6
2404;0.2
2405;0.6
2406;0.0
2407;0.6
2408;0.2
2409;0.8
2410;0.6
2411;0.8
2412;0.4
2413;0.6
2414;0.8
2415;1.0
2416;0.8
2417;0.2
2418;0.4
2419;0.2
2420;1.0
2421;0.2
2422;0.8
2423;1.0
2424;0.6
2425;0.6
2426;1.0
2427;0.8
2428;0.4
2429;0.2
2430;0.4
2431;0.6
2432;0.8
2433;0.8
2434;1.0
2435;0.8
2436;0.6
2437;0.4
2438;0.6
2439;0.4
2440;0.4
2441;0.6
2442;1.0
2443;0.6
2444;0.4
2445;0.4
2446;0.6
2447;0.6
2448;0.8
2449;0.8
2450;0.0
2451;0.8
2452;0.8
2453;0.8
2454;0.6
2455;1.0
2456;0.4
2457;0.4
2458;0.2
2459;0.6
2460;0.2
2461;0.4
2462;0.4
2463;0.6
2464;0.4
2465;0.6
2466;0.6
2467;0.8
2468;0.8
2469;0.2
2470;0.6
2471;0.4
2472;0.6
2473;0.6
2474;0.2
2475;0.2
2476;0.2
2477;0.8
2478;0.8
2479;0.8
2480;0.4
2481;0.4
2482;0.8
2483;0.2
2484;0.8
2485;0.2
2486;0.8
2487;0.2
2488;0.4
2489;0.8
2490;0.6
2491;0.6
2492;1.0
2493;0.2
2494;0.4
2495;0.4
2496;0.4
2497;0.6
2498;0.8
2499;1.0
2500;0.6
2501;0.8
2502;0.6
2503;0.6
2504;0.4
2505;0.8
2506;0.4
2507;0.2
2508;0.4
2509;1.0
2510;0.6
2511;0.6
2512;0.6
2513;0.8
2514;0.8
2515;0.2
2516;1.0
2517;0.4
2518;0.2
2519;0.8
2520;0.8
2521;0.8
2522;0.8
2523;0.6
2524;1.0
2525;1.0
2526;0.4
2527;0.2
2528;0.8
2529;0.4
2530;1.0
2531;1.0
2532;0.4
2533;0.0
2534;0.4
2535;0.8
2536;1.0
2537;0.6
2538;0.8
2539;0.6
2540;0.6
2541;0.6
2542;0.0
2543;0.6
2544;0.6
2545;0.2
2546;0.2
2547;1.0
2548;0.0
2549;0.8
2550;0.0
2551;0.2
2552;0.6
2553;0.6
2554;0.8
2555;0.4
2556;0.6
2557;0.8
2558;0.8
2559;0.6
2560;0.8
2561;0.8
2562;0.6
2563;0.6
2564;0.6
2565;1.0
2566;0.0
2567;0.6
2568;0.2
2569;1.0
2570;0.4
2571;1.0
2572;0.8
2573;0.6
2574;0.8
2575;0.4
2576;0.4
2577;0.8
2578;0.4
2579;0.6
2580;0.4
2581;0.4
2582;0.4
2583;0.4
2584;0.8
2585;0.6
2586;0.2
2587;0.6
2588;0.6
2589;0.6
2590;0.6
2591;0.6
2592;0.6
2593;0.0
2594;0.8
2595;0.8
2596;0.2
2597;0.6
2598;0.4
2599;0.4
2600;0.6
2601;0.8
2602;0.4
2603;0.2
2604;0.4
2605;0.4
2606;0.4
2607;0.8
2608;0.4
2609;0.4
2610;0.6
2611;0.0
2612;0.4
2613;0.8
2614;0.6
2615;0.8
2616;0.4
2617;0.8
2618;1.0
2619;0.8
2620;0.2
2621;0.4
2622;0.8
2623;0.4
2624;0.6
2625;0.4
2626;0.6
2627;0.6
2628;0.4
2629;0.8
2630;0.0
2631;0.4
2632;0.6
2633;0.2
2634;0.8
2635;0.4
2636;0.6
2637;0.6
2638;0.6
2639;0.6
2640;0.0
2641;0.6
2642;0.6
2643;0.0
2644;0.2
2645;0.4
2646;0.6
2647;0.6
2648;0.6
2649;0.8
2650;0.6
2651;0.4
2652;1.0
2653;0.6
2654;0.6
2655;0.8
2656;0.6
2657;1.0
2658;0.6
2659;0.6
2660;0.6
2661;0.2
2662;0.8
2663;0.4
2664;0.4
2665;0.6
2666;0.8
2667;0.8
2668;0.6
2669;0.6
2670;1.0
2671;0.4
2672;0.8
2673;0.6
2674;0.4
2675;0.8
2676;0.6
2677;0.6
2678;0.6
2679;1.0
2680;0.6
2681;0.4
2682;0.4
2683;0.4
2684;0.6
2685;0.8
2686;0.6
2687;0.8
2688;0.6
2689;0.4
2690;1.0
2691;0.6
2692;0.6
2693;0.6
2694;0.4
2695;0.2
2696;0.6
2697;0.8
2698;0.2
2699;0.6
2700;0.2
2701;0.8
2702;0.6
2703;0.4
2704;0.6
2705;0.4
2706;0.6
2707;0.6
2708;0.6
2709;1.0
2710;0.4
2711;0.2
2712;0.8
2713;0.6
2714;0.6
2715;0.8
2716;0.8
2717;0.8
2718;0.6
2719;0.8
2720;0.2
2721;0.6
2722;0.8
2723;0.8
2724;0.6
2725;0.4
2726;1.0
2727;1.0
2728;0.6
2729;0.6
2730;0.6
2731;0.8
2732;0.8
2733;0.6
2734;0.6
2735;0.8
2736;0.4
2737;0.6
2738;0.8
2739;0.6
2740;0.6
2741;0.8
2742;0.4
2743;0.8
2744;0.4
2745;0.8
2746;0.4
2747;0.8
2748;0.0
2749;0.6
2750;0.6
2751;0.8
2752;0.8
2753;1.0
2754;1.0
2755;0.6
2756;1.0
2757;0.8
2758;0.6
2759;0.6
2760;0.8
2761;0.2
2762;0.6
2763;0.8
2764;0.6
2765;0.2
2766;0.8
2767;0.4
2768;0.8
2769;0.6
2770;1.0
2771;0.0
2772;0.6
2773;0.4
2774;0.4
2775;0.6
2776;0.6
2777;0.6
2778;0.4
2779;0.6
2780;0.6
2781;0.4
2782;0.6
2783;0.6
2784;1.0
2785;0.4
2786;0.8
2787;0.2
2788;0.4
2789;0.8
2790;0.6
2791;0.4
2792;0.8
2793;0.4
2794;0.6
2795;0.6
2796;1.0
2797;0.4
2798;0.6
2799;0.2
2800;0.2
2801;0.4
2802;0.6
2803;0.6
2804;0.8
2805;0.8
2806;0.4
2807;0.8
2808;0.4
2809;0.2
2810;0.6
2811;0.4
2812;0.4
2813;0.6
2814;0.6
2815;0.6
2816;0.6
2817;0.6
2818;0.2
2819;0.4
2820;0.6
2821;0.8
2822;0.8
2823;0.0
2824;0.8
2825;0.4
2826;0.6
2827;0.2
2828;0.4
2829;1.0
2830;0.2
2831;0.6
2832;0.6
2833;0.8
2834;0.8
2835;0.6
2836;0.8
2837;0.2
2838;0.4
2839;1.0
2840;0.6
2841;0.4
2842;0.6
2843;1.0
2844;0.8
2845;0.4
2846;0.8
2847;0.8
2848;0.0
2849;0.6
2850;0.8
2851;0.6
2852;0.8
2853;0.8
2854;0.6
2855;0.6
2856;0.8
2857;0.6
2858;0.6
2859;0.8
2860;1.0
2861;0.4
2862;0.2
2863;0.6
2864;0.8
2865;0.0
2866;0.6
2867;0.6
2868;0.4
2869;0.6
2870;0.2
2871;0.8
2872;0.6
2873;0.6
2874;0.2
2875;0.2
2876;0.4
2877;0.0
2878;0.4
2879;0.8
2880;0.6
2881;0.8
2882;0.0
2883;0.4
2884;0.8
2885;0.4
2886;0.4
2887;0.2
2888;0.2
2889;0.4
2890;1.0
2891;1.0
2892;0.8
2893;0.8
2894;0.6
2895;0.2
2896;0.8
2897;0.2
2898;0.4
2899;1.0
2900;0.6
2901;0.6
2902;0.8
2903;0.4
2904;0.6
2905;0.8
2906;0.8
2907;1.0
2908;0.8
2909;0.4
2910;0.8
2911;0.8
2912;0.6
2913;0.6
2914;0.6
2915;0.4
2916;0.6
2917;0.2
2918;0.6
2919;0.4
2920;0.8
2921;0.6
2922;0.2
2923;0.6
2924;0.4
2925;0.6
2926;0.4
2927;0.8
2928;1.0
2929;0.2
2930;0.6
2931;1.0
2932;0.8
2933;0.8
2934;0.6
2935;0.4
2936;0.8
2937;0.6
2938;0.4
2939;0.4
2940;0.2
2941;0.6
2942;0.4
2943;0.0
2944;0.6
2945;0.4
2946;0.4
2947;0.4
2948;0.6
2949;0.8
2950;0.8
2951;0.4
2952;1.0
2953;0.8
2954;0.4
2955;1.0
2956;0.8
2957;0.4
2958;0.4
2959;0.2
2960;1.0
2961;0.4
2962;0.0
2963;0.0
2964;0.6
2965;0.8
2966;0.8
2967;0.4
2968;0.8
2969;0.8
2970;0.8
2971;0.8
2972;0.6
2973;0.6
2974;1.0
2975;0.8
2976;0.6
2977;1.0
2978;0.4
2979;0.8
2980;0.8
2981;0.2
2982;0.4
2983;0.2
2984;0.6
2985;0.6
2986;0.2
2987;1.0
2988;0.8
2989;0.6
2990;1.0
2991;0.6
2992;0.6
2993;0.0
2994;0.8
2995;0.8
2996;1.0
2997;0.4
2998;0.6
2999;0.0
3000;0.6
3001;0.8
3002;0.4
3003;1.0
3004;0.8
3005;0.6
3006;0.2
3007;0.4
3008;0.6
3009;0.8
3010;0.6
3011;0.8
3012;0.6
3013;0.4
3014;0.4
3015;0.4
3016;0.4
3017;0.6
3018;0.6
3019;0.8
3020;0.2
3021;1.0
3022;1.0
3023;0.6
3024;0.4
3025;1.0
3026;0.6
3027;0.8
3028;0.8
3029;0.6
3030;0.2
3031;0.6
3032;1.0
3033;0.6
3034;0.6
3035;1.0
3036;0.8
3037;0.6
3038;0.8
3039;0.6
3040;0.4
3041;0.2
3042;0.4
3043;1.0
3044;1.0
3045;0.4
3046;0.4
3047;0.8
3048;1.0
3049;0.6
3050;1.0
3051;0.6
3052;0.6
3053;0.6
3054;0.6
3055;0.6
3056;0.8
3057;0.4
3058;1.0
3059;0.8
3060;1.0
3061;0.6
3062;0.2
3063;0.4
3064;1.0
3065;0.8
3066;0.4
3067;0.6
3068;1.0
3069;0.6
3070;0.6
3071;0.2
3072;0.6
3073;0.4
3074;0.4
3075;0.8
3076;1.0
3077;0.4
3078;0.6
3079;0.4
3080;0.6
3081;0.4
3082;0.8
3083;1.0
3084;0.6
3085;0.4
3086;0.6
3087;0.2
3088;1.0
3089;0.6
3090;0.6
3091;0.4
3092;0.4
3093;0.2
3094;1.0
3095;0.8
3096;0.6
3097;0.6
3098;0.6
3099;0.8
3100;0.4
3101;0.8
3102;0.2
3103;0.4
3104;0.6
3105;1.0
3106;0.8
3107;1.0
3108;0.6
3109;0.2
3110;0.8
3111;0.4
3112;0.4
3113;0.8
3114;0.8
3115;0.8
3116;0.6
3117;0.6
3118;0.6
3119;0.4
3120;0.6
3121;0.6
3122;0.6
3123;1.0
3124;0.6
3125;0.8
3126;0.8
3127;0.4
3128;0.6
3129;0.2
3130;0.6
3131;0.6
3132;0.4
3133;1.0
3134;0.4
3135;0.6
3136;0.6
3137;0.6
3138;0.8
3139;0.6
3140;0.8
3141;1.0
3142;0.4
3143;0.6
3144;0.6
3145;0.8
3146;0.2
3147;0.6
3148;0.6
3149;0.6
3150;0.6
3151;0.8
3152;0.6
3153;0.4
3154;0.6
3155;0.4
3156;1.0
3157;0.6
3158;0.6
3159;0.4
3160;0.8
3161;1.0
3162;1.0
3163;0.8
3164;0.6
3165;0.6
3166;0.6
3167;0.6
3168;0.2
3169;0.4
3170;0.6
3171;0.4
3172;0.6
3173;0.2
3174;0.8
3175;0.8
3176;0.2
3177;1.0
3178;0.2
3179;0.2
3180;0.6
3181;0.4
3182;0.8
3183;0.4
3184;0.8
3185;0.4
3186;0.8
3187;0.0
3188;0.2
3189;0.8
3190;0.0
3191;0.8
3192;0.6
3193;0.4
3194;0.8
3195;0.6
3196;0.6
3197;0.8
3198;1.0
3199;0.6
3200;0.2
3201;0.4
3202;0.8
3203;0.2
3204;0.6
3205;0.2
3206;0.8
3207;0.6
3208;0.6
3209;0.6
3210;0.8
3211;0.6
3212;0.8
3213;0.8
3214;0.8
3215;0.6
3216;0.8
3217;0.4
3218;0.8
3219;1.0
3220;1.0
3221;0.8
3222;0.4
3223;1.0
3224;0.4
3225;0.6
3226;1.0
3227;0.6
3228;0.6
3229;0.4
3230;0.8
3231;0.6
3232;0.2
3233;0.6
3234;1.0
3235;0.4
3236;0.4
3237;0.6
3238;0.2
3239;0.6
3240;0.6
3241;0.4
3242;0.2
3243;0.4
3244;0.4
3245;1.0
3246;0.6
3247;0.4
3248;0.4
3249;0.6
3250;0.8
3251;0.2
3252;0.4
3253;0.4
3254;0.4
3255;0.8
3256;0.4
3257;0.8
3258;0.2
3259;0.6
3260;1.0
3261;0.6
3262;0.4
3263;0.8
3264;0.0
3265;0.6
3266;0.6
3267;0.8
3268;0.4
3269;0.8
3270;0.6
3271;0.4
3272;1.0
3273;0.4
3274;0.4
3275;0.8
3276;0.8
3277;1.0
3278;0.8
3279;0.6
3280;0.6
3281;0.4
3282;0.8
3283;0.2
3284;0.6
3285;0.4
3286;0.6
3287;1.0
3288;0.6
3289;0.6
3290;0.0
3291;0.4
3292;0.6
3293;0.6
3294;0.6
3295;0.4
3296;0.4
3297;0.6
3298;0.2
3299;0.6
3300;1.0
3301;1.0
3302;0.4
3303;0.4
3304;0.8
3305;0.8
3306;0.6
3307;0.6
3308;0.4
3309;0.8
3310;1.0
3311;0.0
3312;0.8
3313;0.6
3314;0.4
3315;0.8
3316;1.0
3317;0.8
3318;0.4
3319;0.8
3320;0.6
3321;0.8
3322;0.6
3323;0.2
3324;0.6
3325;0.8
3326;0.4
3327;0.2
3328;0.6
3329;1.0
3330;0.8
3331;0.6
3332;0.8
3333;0.4
3334;0.6
3335;0.6
3336;1.0
3337;0.8
3338;0.2
3339;0.4
3340;0.4
3341;0.6
3342;0.4
3343;1.0
3344;0.6
3345;0.0
3346;0.4
3347;0.6
3348;1.0
3349;0.8
3350;0.4
3351;0.4
3352;0.6
3353;0.4
3354;1.0
3355;0.4
3356;0.2
3357;0.8
3358;0.4
3359;0.2
3360;0.4
3361;0.8
3362;0.8
3363;0.8
3364;0.6
3365;0.8
3366;0.6
3367;0.4
3368;0.2
3369;0.0
3370;0.2
3371;0.8
3372;0.4
3373;0.6
3374;1.0
3375;0.6
3376;0.8
3377;0.4
3378;1.0
3379;0.8
3380;0.4
3381;0.8
3382;0.6
3383;0.2
3384;0.4
3385;0.4
3386;0.2
3387;1.0
3388;0.4
3389;0.6
3390;0.4
3391;0.6
3392;0.8
3393;0.2
3394;0.4
3395;0.2
3396;0.0
3397;0.4
3398;0.4
3399;0.8
3400;0.4
3401;0.6
3402;0.4
3403;0.4
3404;0.6
3405;0.6
3406;0.8
3407;0.6
3408;0.8
3409;0.2
3410;0.8
3411;0.6
3412;0.4
3413;0.6
3414;0.2
3415;0.6
3416;0.6
3417;0.4
3418;0.8
3419;0.2
3420;0.6
3421;0.6
3422;0.6
3423;0.8
3424;1.0
3425;0.2
3426;0.6
3427;0.2
3428;0.8
3429;1.0
3430;0.8
3431;0.8
3432;0.6
3433;0.2
3434;0.6
3435;1.0
3436;0.0
3437;0.0
3438;0.8
3439;0.6
3440;1.0
3441;0.4
3442;0.8
3443;0.8
3444;0.8
3445;0.6
3446;0.6
3447;0.0
3448;1.0
3449;0.6
3450;0.8
3451;0.4
3452;0.4
3453;0.8
3454;0.4
3455;0.8
3456;0.8
3457;0.4
3458;0.4
3459;0.6
3460;0.8
3461;0.4
3462;0.6
3463;0.8
3464;1.0
3465;0.4
3466;1.0
3467;0.8
3468;0.6
3469;0.2
3470;1.0
3471;0.8
3472;0.8
3473;0.6
3474;0.2
3475;0.8
3476;1.0
3477;0.4
3478;0.6
3479;0.6
3480;0.4
3481;0.6
3482;0.4
3483;0.6
3484;0.4
3485;0.2
3486;0.6
3487;0.6
3488;0.2
3489;0.6
3490;0.4
3491;0.8
3492;0.4
3493;0.6
3494;0.6
3495;0.6
3496;0.6
3497;0.6
3498;0.6
3499;0.6
3500;0.4
3501;0.4
3502;0.6
3503;0.6
3504;0.6
3505;0.8
3506;0.2
3507;0.8
3508;0.4
3509;0.6
3510;1.0
3511;0.2
3512;0.6
3513;0.4
3514;1.0
3515;0.8
3516;0.6
3517;0.8
3518;0.6
3519;0.4
3520;0.6
3521;0.2
3522;0.6
3523;0.6
3524;0.6
3525;0.6
3526;0.8
3527;0.4
3528;0.4
3529;0.8
3530;1.0
3531;0.6
3532;0.8
3533;0.8
3534;0.4
3535;0.6
3536;0.6
3537;1.0
3538;0.4
3539;0.6
3540;0.4
3541;0.8
3542;0.8
3543;0.6
3544;0.8
3545;0.2
3546;0.2
3547;0.6
3548;0.8
3549;0.6
3550;0.6
3551;0.8
3552;0.8
3553;0.4
3554;0.6
3555;0.2
3556;0.8
3557;0.4
3558;0.6
3559;1.0
3560;0.8
3561;0.2
3562;0.2
3563;0.4
3564;0.6
3565;0.6
3566;0.2
3567;0.6
3568;0.4
3569;0.6
3570;0.8
3571;0.2
3572;0.8
3573;0.6
3574;0.8
3575;0.4
3576;0.4
3577;0.2
3578;0.4
3579;0.6
3580;0.8
3581;0.4
3582;0.4
3583;0.4
3584;0.4
3585;0.6
3586;0.6
3587;0.4
3588;0.4
3589;0.2
3590;0.6
3591;0.6
3592;0.6
3593;1.0
3594;0.2
3595;0.6
3596;0.6
3597;0.6
3598;0.4
3599;0.6
3600;0.8
3601;0.6
3602;0.6
3603;0.6
3604;0.8
3605;0.6
3606;0.6
3607;0.8
3608;0.8
3609;0.8
3610;0.4
3611;0.8
3612;0.2
3613;0.4
3614;0.0
3615;0.4
3616;0.4
3617;0.2
3618;0.8
3619;0.6
3620;0.4
3621;0.0
3622;1.0
3623;0.8
3624;0.8
3625;0.8
3626;0.4
3627;0.8
3628;0.8
3629;0.8
3630;0.8
3631;0.6
3632;1.0
3633;0.4
3634;0.6
3635;0.6
3636;0.8
3637;0.6
3638;0.6
3639;0.2
3640;0.6
3641;0.0
3642;0.2
3643;0.4
3644;0.0
3645;0.6
3646;0.8
3647;0.6
3648;0.4
3649;0.2
3650;0.8
3651;0.8
3652;0.6
3653;0.2
3654;0.6
3655;0.6
3656;0.6
3657;0.6
3658;1.0
3659;0.4
3660;0.6
3661;1.0
3662;0.2
3663;0.6
3664;0.6
3665;0.4
3666;0.4
3667;0.6
3668;0.2
3669;1.0
3670;0.6
3671;0.4
3672;0.6
3673;0.6
3674;0.8
3675;0.6
3676;0.6
3677;0.8
3678;0.8
3679;0.8
3680;0.8
3681;0.4
3682;0.8
3683;0.6
3684;0.8
3685;0.8
3686;0.6
3687;0.4
3688;0.4
3689;0.6
3690;0.6
3691;0.8
3692;0.2
3693;0.4
3694;0.8
3695;0.6
3696;0.6
3697;0.8
3698;0.6
3699;0.8
3700;0.4
3701;0.8
3702;0.2
3703;0.8
3704;0.6
3705;0.4
3706;0.6
3707;0.6
3708;0.6
3709;0.8
3710;0.2
3711;0.4
3712;0.8
3713;0.6
3714;0.4
3715;1.0
3716;0.6
3717;0.8
3718;0.2
3719;0.8
3720;0.8
3721;1.0
3722;0.4
3723;0.6
3724;0.8
3725;0.6
3726;0.2
3727;0.6
3728;0.8
3729;0.8
3730;0.4
3731;0.2
3732;0.4
3733;0.8
3734;0.4
3735;0.8
3736;0.8
3737;0.6
3738;0.2
3739;0.6
3740;0.6
3741;0.8
3742;0.6
3743;0.4
3744;0.4
3745;0.4
3746;1.0
3747;0.4
3748;0.6
3749;0.8
3750;0.4
3751;0.4
3752;0.6
3753;0.4
3754;0.6
3755;0.8
3756;0.4
3757;0.2
3758;0.6
3759;0.8
3760;0.6
3761;0.4
3762;0.6
3763;0.8
3764;0.2
3765;0.6
3766;0.4
3767;0.4
3768;0.8
3769;1.0
3770;0.8
3771;0.8
3772;0.8
3773;0.4
3774;0.4
3775;0.6
3776;0.2
3777;0.2
3778;0.8
3779;0.2
3780;0.4
3781;0.6
3782;0.6
3783;0.8
3784;1.0
3785;0.6
3786;0.2
3787;0.8
3788;0.4
3789;0.8
3790;0.0
3791;0.6
3792;0.4
3793;0.2
3794;0.8
3795;1.0
3796;0.6
3797;0.2
3798;0.6
3799;0.4
3800;0.8
3801;0.8
3802;0.8
3803;0.4
3804;1.0
3805;0.8
3806;0.4
3807;0.4
3808;0.6
3809;0.4
3810;0.8
3811;0.4
3812;0.6
3813;0.6
3814;0.6
3815;0.8
3816;0.8
3817;0.8
3818;0.8
3819;0.6
3820;0.4
3821;0.4
3822;0.6
3823;0.2
3824;1.0
3825;0.8
3826;0.2
3827;0.4
3828;0.2
3829;0.2
3830;0.4
3831;1.0
3832;0.6
3833;0.4
3834;0.8
3835;0.6
3836;0.0
3837;0.8
3838;0.6
3839;0.8
3840;0.4
3841;0.8
3842;0.8
3843;0.8
3844;0.6
3845;0.6
3846;0.2
3847;0.6
3848;1.0
3849;0.2
3850;1.0
3851;0.6
3852;0.8
3853;0.8
3854;0.6
3855;0.8
3856;0.4
3857;0.4
3858;0.4
3859;1.0
3860;0.4
3861;0.8
3862;0.6
3863;0.4
3864;0.6
3865;0.4
3866;0.2
3867;0.2
3868;0.8
3869;0.6
3870;0.6
3871;0.4
3872;0.6
3873;0.6
3874;1.0
3875;1.0
3876;0.6
3877;1.0
3878;0.4
3879;0.8
3880;0.6
3881;0.4
3882;0.4
3883;0.2
3884;0.4
3885;0.6
3886;0.2
3887;0.4
3888;0.6
3889;0.6
3890;0.0
3891;0.2
3892;1.0
3893;0.8
3894;0.6
3895;0.4
3896;0.6
3897;0.8
3898;0.8
3899;0.8
3900;0.6
3901;0.8
3902;0.6
3903;0.6
3904;0.4
3905;0.6
3906;0.6
3907;0.4
3908;0.2
3909;0.4
3910;0.8
3911;0.6
3912;0.6
3913;0.6
3914;0.6
3915;0.8
3916;0.6
3917;0.8
3918;1.0
3919;0.8
3920;0.6
3921;0.4
3922;0.4
3923;0.4
3924;0.8
3925;0.8
3926;0.6
3927;0.6
3928;0.8
3929;0.8
3930;0.2
3931;0.6
3932;0.6
3933;0.2
3934;1.0
3935;1.0
3936;0.6
3937;0.4
3938;0.6
3939;0.4
3940;0.4
3941;1.0
3942;0.8
3943;0.2
3944;0.4
3945;1.0
3946;0.6
3947;0.8
3948;0.6
3949;0.6
3950;0.2
3951;0.4
3952;0.8
3953;0.2
3954;0.8
3955;0.8
3956;0.0
3957;0.6
3958;0.2
3959;0.8
3960;0.6
3961;0.4
3962;0.4
3963;0.2
3964;0.4
3965;0.4
3966;0.6
3967;1.0
3968;1.0
3969;0.6
3970;0.4
3971;0.6
3972;0.6
3973;1.0
3974;0.8
3975;0.4
3976;0.8
3977;0.4
3978;0.8
3979;0.8
3980;0.8
3981;0.2
3982;0.4
3983;0.6
3984;0.8
3985;0.2
3986;0.8
3987;0.6
3988;0.4
3989;0.2
3990;1.0
3991;0.4
3992;1.0
3993;0.8
3994;0.2
3995;0.6
3996;0.8
3997;0.4
3998;0.6
3999;0.6
4000;0.8
4001;0.2
4002;0.0
4003;0.0
4004;1.0
4005;0.4
4006;0.6
4007;0.8
4008;0.6
4009;0.6
4010;0.8
4011;1.0
4012;0.6
4013;0.8
4014;0.6
4015;1.0
4016;0.4
4017;0.6
4018;0.8
4019;0.6
4020;0.8
4021;1.0
4022;0.6
4023;0.6
4024;0.4
4025;1.0
4026;0.6
4027;0.2
4028;0.8
4029;0.8
4030;1.0
4031;0.8
4032;0.6
4033;0.4
4034;0.6
4035;0.6
4036;0.6
4037;0.8
4038;0.6
4039;0.2
4040;0.4
4041;0.6
4042;0.6
4043;0.8
4044;0.4
4045;0.4
4046;0.6
4047;0.8
4048;0.8
4049;0.8
4050;0.4
4051;0.6
4052;0.4
4053;0.4
4054;0.4
4055;0.8
4056;1.0
4057;0.6
4058;0.8
4059;0.6
4060;0.6
4061;0.6
4062;0.4
4063;0.6
4064;0.4
4065;0.6
4066;0.6
4067;0.6
4068;0.6
4069;0.8
4070;0.4
4071;0.8
4072;0.6
4073;1.0
4074;0.4
4075;0.4
4076;0.2
4077;0.8
4078;0.8
4079;0.4
4080;0.2
4081;0.8
4082;0.6
4083;0.6
4084;0.8
4085;1.0
4086;0.8
4087;1.0
4088;0.8
4089;0.6
4090;0.6
4091;0.6
4092;0.4
4093;0.6
4094;0.6
4095;0.2
4096;0.8
4097;0.8
4098;0.6
4099;0.6
4100;0.8
4101;0.6
4102;0.4
4103;0.2
4104;0.4
4105;0.6
4106;1.0
4107;0.6
4108;0.8
4109;0.4
4110;0.6
4111;0.4
4112;0.4
4113;0.6
4114;0.8
4115;0.4
4116;0.8
4117;0.4
4118;0.6
4119;0.2
4120;0.6
4121;0.4
4122;0.6
4123;0.8
4124;0.6
4125;0.4
4126;0.2
4127;0.6
4128;0.8
4129;0.8
4130;0.0
4131;0.8
4132;0.8
4133;0.4
4134;0.6
4135;1.0
